,Date,Open,High,Low,Close,Volume,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages
1669,2016-04-01,108.779999,110.0,108.199997,109.989998,25874000,1.913197,1.621343,0.291854,147,67,2.194,643
1670,2016-04-04,110.41999799999999,112.190002,110.269997,111.120003,37356200,1.750821,1.580215,0.170605,195,93,2.0968,797
1671,2016-04-05,109.510002,110.730003,109.41999799999999,109.809998,26578700,1.899188,1.698143,0.201045,160,70,2.2857,623
1672,2016-04-06,110.230003,110.980003,109.199997,110.959999,26404100,1.94933,1.6510669999999998,0.298263,179,75,2.3867,727
1673,2016-04-07,109.949997,110.41999799999999,108.120003,108.540001,31801900,1.646552,1.6634209999999998,-0.016869,203,76,2.6711,789
1674,2016-04-08,108.910004,109.769997,108.16999799999999,108.660004,23581700,1.7880580000000001,1.935921,-0.14786300000000002,139,76,1.8289,595
1675,2016-04-11,108.970001,110.610001,108.83000200000001,109.019997,29407500,1.7273509999999999,1.728922,-0.00157,185,102,1.8137,739
1676,2016-04-12,109.339996,110.5,108.660004,110.440002,27232300,1.8769900000000002,1.583551,0.29343800000000003,196,107,1.8318,793
1677,2016-04-13,110.800003,112.339996,110.800003,112.040001,33257300,1.824654,1.672182,0.152473,217,110,1.9727,915
1678,2016-04-14,111.620003,112.389999,111.33000200000001,112.099998,25473900,1.9171919999999998,1.811321,0.105871,146,53,2.7547,653
1679,2016-04-15,112.110001,112.300003,109.730003,109.849998,46939000,1.6649639999999999,1.906898,-0.24193499999999998,276,187,1.4759,1354
1680,2016-04-18,108.889999,108.949997,106.940002,107.480003,60834000,1.6679220000000001,1.803448,-0.135526,361,232,1.556,1455
1681,2016-04-19,107.879997,108.0,106.230003,106.910004,32384900,1.668625,1.8708220000000002,-0.20219700000000002,240,146,1.6438,1058
1682,2016-04-20,106.639999,108.089996,106.059998,107.129997,30611000,1.683283,1.7684259999999998,-0.085143,198,108,1.8333,863
1683,2016-04-21,106.93,106.93,105.519997,105.970001,31552500,1.671993,1.916791,-0.244799,271,187,1.4492,1179
1684,2016-04-22,105.010002,106.480003,104.620003,105.68,33683100,1.736651,1.7952119999999998,-0.058561,212,165,1.2848,1069
1685,2016-04-25,105.0,105.650002,104.510002,105.08000200000001,28031600,1.6147129999999998,1.8998990000000002,-0.28518699999999997,261,199,1.3116,1412
1686,2016-04-26,103.910004,105.300003,103.910004,104.349998,56016200,1.711957,1.8972529999999999,-0.18529600000000002,1150,899,1.2792,6020
1687,2016-04-27,96.0,98.709999,95.68,97.82,114602100,1.70272,1.840768,-0.138048,864,508,1.7008,3537
1688,2016-04-28,97.610001,97.879997,94.25,94.83000200000001,82242700,1.646134,1.895957,-0.249823,701,554,1.2653,3135
1689,2016-04-29,93.989998,94.720001,92.510002,93.739998,68531500,1.58179,1.900261,-0.318472,704,459,1.5338,2632
1690,2016-05-02,93.970001,94.08000200000001,92.400002,93.639999,48160100,1.6553099999999998,1.7715560000000001,-0.116245,548,315,1.7397,2185
1691,2016-05-03,94.199997,95.739998,93.68,95.18,56831300,1.6852770000000001,1.688464,-0.003187,506,306,1.6536,2058
1692,2016-05-04,95.199997,95.900002,93.82,94.190002,41025500,1.587834,1.80951,-0.221676,337,204,1.652,1380
1693,2016-05-05,94.0,94.07,92.68,93.239998,35890500,1.62541,1.8401060000000002,-0.21469699999999997,366,282,1.2979,1652
1694,2016-05-06,93.370003,93.449997,91.849998,92.720001,43458200,1.547273,1.766445,-0.21917199999999998,517,436,1.1858,2246
1695,2016-05-09,93.0,93.769997,92.589996,92.790001,32936400,1.608101,1.712752,-0.104651,258,149,1.7315,1042
1696,2016-05-10,93.33000200000001,93.57,92.110001,93.41999799999999,33686800,1.626372,1.810299,-0.183927,419,234,1.7906,1508
1697,2016-05-11,93.480003,93.57,92.459999,92.510002,28719100,1.630327,1.9047889999999998,-0.274462,306,213,1.4366,1311
1698,2016-05-12,92.720001,92.779999,89.470001,90.339996,76314700,1.6140379999999999,1.898453,-0.28441500000000003,790,666,1.1862,3658
1699,2016-05-13,90.0,91.66999799999999,90.0,90.519997,44392800,1.637679,1.800213,-0.16253399999999998,461,329,1.4012,2147
1700,2016-05-16,92.389999,94.389999,91.650002,93.879997,61259800,1.7209130000000001,1.7071,0.013812999999999999,898,469,1.9147,3407
1701,2016-05-17,94.550003,94.699997,93.010002,93.489998,46916900,1.673859,1.735945,-0.062086,368,217,1.6959,1486
1702,2016-05-18,94.160004,95.209999,93.889999,94.559998,42062400,1.686834,1.78289,-0.09605599999999999,338,173,1.9538,1359
1703,2016-05-19,94.639999,94.639999,93.57,94.199997,30442100,1.6993060000000002,1.912137,-0.21283200000000002,216,131,1.6489,1027
1704,2016-05-20,94.639999,95.43,94.519997,95.220001,32026000,1.642148,1.667676,-0.025528,256,142,1.8028,1059
1705,2016-05-23,95.870003,97.190002,95.66999799999999,96.43,38018600,1.741021,1.6732599999999997,0.067761,382,181,2.1105,1254
1706,2016-05-24,97.220001,98.089996,96.839996,97.900002,35140200,1.739684,1.703,0.036683999999999994,380,240,1.5833,1497
1707,2016-05-25,98.66999799999999,99.739998,98.110001,99.620003,38168800,1.755753,1.632082,0.123671,405,269,1.5056,1693
1708,2016-05-26,99.68,100.730003,98.639999,100.410004,56331200,1.73528,1.550558,0.184722,500,269,1.8587,2003
1709,2016-05-27,99.440002,100.470001,99.25,100.349998,36229500,1.6958330000000001,1.746221,-0.050388,324,172,1.8837,1213
1710,2016-05-31,99.599998,100.400002,98.82,99.860001,42307200,1.6875759999999997,1.840107,-0.152531,297,187,1.5882,1241
1711,2016-06-01,99.019997,99.540001,98.33000200000001,98.459999,29173300,1.666996,1.8416759999999999,-0.17468,283,179,1.581,1192
1712,2016-06-02,97.599998,97.839996,96.629997,97.720001,40191600,1.7478490000000002,1.7348299999999999,0.013019,423,323,1.3096,1915
1713,2016-06-03,97.790001,98.269997,97.449997,97.91999799999999,28062900,1.6784729999999999,1.6528040000000002,0.025669,275,107,2.5701,981
1714,2016-06-06,97.989998,101.889999,97.550003,98.629997,23292500,1.70892,1.693383,0.015537,213,133,1.6015,990
1715,2016-06-07,99.25,99.870003,98.959999,99.029999,22409500,1.658045,1.9542970000000002,-0.296252,179,128,1.3984,841
1716,2016-06-08,99.019997,99.559998,98.68,98.940002,20848100,1.6275540000000002,1.6501029999999999,-0.022549,184,97,1.8969,775
1717,2016-06-09,98.5,99.989998,98.459999,99.650002,26601400,1.599163,1.734839,-0.135676,239,124,1.9274,934
1718,2016-06-10,98.529999,99.349998,98.480003,98.83000200000001,31712900,1.6533189999999998,1.820787,-0.167468,235,127,1.8504,969
1719,2016-06-13,98.690002,99.120003,97.099998,97.339996,38020500,1.723441,1.7603959999999998,-0.036955,340,227,1.4978,1803
1720,2016-06-14,97.32,98.480003,96.75,97.459999,31931900,1.819681,1.6506599999999998,0.169021,251,106,2.3679,999
1721,2016-06-15,97.82,98.410004,97.029999,97.139999,29445200,1.702941,1.7609709999999998,-0.05803,187,103,1.8155,826
1722,2016-06-16,96.449997,97.75,96.07,97.550003,31326800,1.660734,1.864348,-0.20361400000000002,218,138,1.5797,941
1723,2016-06-17,96.620003,96.650002,95.300003,95.33000200000001,61008200,1.5946360000000002,1.873852,-0.279217,343,257,1.3346,1844
1724,2016-06-20,96.0,96.57,95.029999,95.099998,34411900,1.670711,1.843649,-0.172938,211,148,1.4257,962
1725,2016-06-21,94.940002,96.349998,94.68,95.910004,35546400,1.7008020000000001,1.951414,-0.250612,237,198,1.197,1088
1726,2016-06-22,96.25,96.889999,95.349998,95.550003,29219100,1.613875,1.8417270000000001,-0.227852,160,110,1.4545,803
1727,2016-06-23,95.940002,96.290001,95.25,96.099998,32240200,1.6433060000000002,1.9786740000000003,-0.335368,242,181,1.337,1248
1728,2016-06-24,92.910004,94.660004,92.650002,93.400002,75311400,1.599594,1.922695,-0.323102,320,256,1.25,1430
1729,2016-06-27,93.0,93.050003,91.5,92.040001,45489600,1.606391,1.9941080000000002,-0.38771700000000003,230,185,1.2432,1003
1730,2016-06-28,92.900002,93.660004,92.139999,93.589996,40444900,1.726649,1.689528,0.037122,191,127,1.5039,786
1731,2016-06-29,93.970001,94.550003,93.629997,94.400002,36531000,1.63975,1.8852,-0.24545,160,125,1.28,675
1732,2016-06-30,94.440002,95.769997,94.300003,95.599998,35836400,1.680046,1.88366,-0.20361400000000002,218,153,1.4248,940
1733,2016-07-01,95.489998,96.470001,95.33000200000001,95.889999,26026500,1.6696080000000002,1.76,-0.090392,153,87,1.7586,619
1734,2016-07-05,95.389999,95.400002,94.459999,94.989998,27705200,1.6827830000000001,1.9006669999999999,-0.21788400000000002,115,75,1.5333,535
1735,2016-07-06,94.599998,95.660004,94.370003,95.529999,30949100,1.6728740000000002,1.8005810000000002,-0.127707,167,86,1.9419,680
1736,2016-07-07,95.699997,96.5,95.620003,95.940002,25139600,1.704276,1.436143,0.268133,145,70,2.0714,535
1737,2016-07-08,96.489998,96.889999,96.050003,96.68,28912100,1.773609,1.629265,0.144344,133,68,1.9559,530
1738,2016-07-11,96.75,97.650002,96.730003,96.980003,23794900,2.0005740000000003,1.8842860000000001,0.11628800000000002,122,63,1.9365,498
1739,2016-07-12,97.16999799999999,97.699997,97.120003,97.41999799999999,24167500,1.836552,1.635873,0.200679,145,63,2.3016,559
1740,2016-07-13,97.410004,97.66999799999999,96.839996,96.870003,25892200,1.655814,1.792593,-0.13677899999999998,129,81,1.5926,567
1741,2016-07-14,97.389999,98.989998,97.32,98.790001,38919000,1.6922130000000002,1.625145,0.06706799999999999,235,138,1.7029,938
1742,2016-07-15,98.91999799999999,99.300003,98.5,98.779999,30137000,1.6144,1.789726,-0.175326,150,73,2.0548,566
1743,2016-07-18,98.699997,100.129997,98.599998,99.83000200000001,36493900,1.832008,1.718163,0.113845,239,98,2.4388,939
1744,2016-07-19,99.559998,100.0,99.339996,99.870003,23779900,1.795191,1.611385,0.183806,131,65,2.0154,591
1745,2016-07-20,100.0,100.459999,99.739998,99.959999,26276000,1.823433,1.721224,0.10220800000000001,201,98,2.051,843
1746,2016-07-21,99.83000200000001,101.0,99.129997,99.43,32702000,1.640638,1.78065,-0.140012,188,123,1.5285,783
1747,2016-07-22,99.260002,99.300003,98.309998,98.660004,28313700,1.6558959999999998,1.7271130000000001,-0.07121799999999999,134,97,1.3814,633
1748,2016-07-25,98.25,98.839996,96.91999799999999,97.339996,40382900,1.570316,1.924237,-0.353921,316,236,1.339,1393
1749,2016-07-26,96.82,97.970001,96.41999799999999,96.66999799999999,56239800,1.751844,1.796776,-0.044932,922,670,1.3761,4518
1750,2016-07-27,104.269997,104.349998,102.75,102.949997,92344800,1.708764,1.607064,0.101701,526,361,1.4571,2242
1751,2016-07-28,102.83000200000001,104.449997,102.82,104.339996,39869800,1.797196,1.752673,0.044523,189,101,1.8713,822
1752,2016-07-29,104.190002,104.550003,103.68,104.209999,27733700,1.698632,1.8706669999999999,-0.172034,117,60,1.95,548
1753,2016-08-01,104.410004,106.150002,104.410004,106.050003,38167900,1.860048,1.5955,0.264548,207,100,2.07,858
1754,2016-08-02,106.050003,106.07,104.0,104.480003,33816600,1.7789830000000002,1.7621209999999998,0.016862000000000002,177,99,1.7879,687
1755,2016-08-03,104.809998,105.839996,104.769997,105.790001,30202600,1.7354479999999999,1.6775,0.057948,134,48,2.7917,597
1756,2016-08-04,105.58000200000001,106.0,105.279999,105.870003,27408700,1.723228,1.746447,-0.023219,127,76,1.6711,564
1757,2016-08-05,106.269997,107.650002,106.18,107.480003,40553400,1.7560810000000002,1.585156,0.170925,148,64,2.3125,623
1758,2016-08-08,107.519997,108.370003,107.160004,108.370003,28037200,1.8030810000000002,1.705532,0.097549,172,94,1.8298,743
1759,2016-08-09,108.230003,108.940002,108.010002,108.809998,26315200,1.866391,1.731579,0.134812,133,57,2.3333,554
1760,2016-08-10,108.709999,108.900002,107.760002,108.0,24008500,1.7528569999999999,1.986636,-0.233779,140,110,1.2727,691
1761,2016-08-11,108.519997,108.93,107.849998,107.93,27484500,1.7059090000000001,1.7147560000000002,-0.008847,154,82,1.8780000000000001,700
1762,2016-08-12,107.779999,108.440002,107.779999,108.18,18660400,1.7543,1.867234,-0.11293399999999999,100,47,2.1277,425
1763,2016-08-15,108.139999,109.540001,108.08000200000001,109.480003,25868200,1.9303029999999999,1.6494119999999999,0.280891,198,68,2.9118,836
1764,2016-08-16,109.629997,110.230003,109.209999,109.379997,33794400,1.7228400000000001,1.6877779999999998,0.035062,169,99,1.7071,788
1765,2016-08-17,109.099998,109.370003,108.339996,109.220001,25356000,1.6597990000000002,1.8290529999999998,-0.169254,149,95,1.5684,753
1766,2016-08-18,109.230003,109.599998,109.019997,109.08000200000001,21984700,1.836325,1.743016,0.093309,117,63,1.8571,520
1767,2016-08-19,108.769997,109.690002,108.360001,109.360001,25368100,1.6460709999999998,1.586078,0.059993,112,51,2.1961,454
1768,2016-08-22,108.860001,109.099998,107.849998,108.510002,25820200,1.90125,1.811538,0.089712,120,78,1.5385,611
1769,2016-08-23,108.589996,109.32,108.529999,108.849998,21257700,1.851573,1.81027,0.041303,89,37,2.4054,426
1770,2016-08-24,108.57,108.75,107.68,108.029999,23675100,1.8487740000000001,2.148519,-0.299745,106,54,1.963,523
1771,2016-08-25,107.389999,107.879997,106.68,107.57,25086200,1.6677080000000002,1.913429,-0.24572,144,70,2.0571,621
1772,2016-08-26,107.410004,107.949997,106.309998,106.940002,27766300,1.706667,1.801463,-0.094797,123,82,1.5,658
1773,2016-08-29,106.620003,107.440002,106.290001,106.82,24970300,1.7732189999999999,1.9504650000000001,-0.17724600000000001,146,86,1.6977,777
1774,2016-08-30,105.800003,106.5,105.5,106.0,24863900,1.7649169999999998,1.984661,-0.219744,362,251,1.4422,2062
1775,2016-08-31,105.660004,106.57,105.639999,106.099998,29662400,1.8191330000000001,1.835566,-0.016433,150,106,1.4151,913
1776,2016-09-01,106.139999,106.800003,105.620003,106.730003,26701500,1.8155119999999998,1.8198279999999998,-0.0043159999999999995,127,58,2.1897,633
1777,2016-09-02,107.699997,108.0,106.82,107.730003,26802500,1.7978919999999998,1.704286,0.093606,185,70,2.6429,791
1778,2016-09-06,107.900002,108.300003,107.510002,107.699997,26880400,1.709064,1.660612,0.048451999999999995,203,98,2.0714,999
1779,2016-09-07,107.83000200000001,108.760002,107.07,108.360001,42364300,1.831675,1.960163,-0.128487,770,369,2.0867,4667
1780,2016-09-08,107.25,107.269997,105.239998,105.519997,53002000,1.673503,1.8535709999999999,-0.180069,591,392,1.5077,3032
1781,2016-09-09,104.639999,105.720001,103.129997,103.129997,46557000,1.56011,2.031616,-0.47150600000000004,364,328,1.1098,1971
1782,2016-09-12,102.650002,105.720001,102.529999,105.440002,45292800,1.7510279999999998,1.9071630000000002,-0.156135,253,141,1.7943,1193
1783,2016-09-13,107.510002,108.790001,107.239998,107.949997,62176200,1.711459,1.744534,-0.033076,425,247,1.7206,1928
1784,2016-09-14,108.730003,113.029999,108.599998,111.769997,110888700,1.757983,1.7536580000000002,0.004325,694,421,1.6485,3010
1785,2016-09-15,113.860001,115.730003,113.489998,115.57,89983600,1.7195740000000002,1.718448,0.001126,657,406,1.6182,2861
1786,2016-09-16,115.120003,116.129997,114.040001,114.91999799999999,79886900,1.6963169999999999,1.806986,-0.110669,467,282,1.656,2096
1787,2016-09-19,115.190002,116.18,113.25,113.58000200000001,47023000,1.67305,1.7313919999999998,-0.05834299999999999,282,237,1.1899,1431
1788,2016-09-20,113.050003,114.120003,112.510002,113.57,34514300,1.635575,1.835,-0.199425,226,156,1.4487,1225
1789,2016-09-21,113.849998,113.989998,112.440002,113.550003,36003200,1.8709759999999998,1.8123310000000001,0.058646000000000004,338,133,2.5414,1502
1790,2016-09-22,114.349998,114.940002,114.0,114.620003,31074000,1.7687680000000001,1.848313,-0.079545,203,83,2.4458,844
1791,2016-09-23,114.41999799999999,114.790001,111.550003,112.709999,52481200,1.744427,1.942754,-0.198328,497,236,2.1059,2103
1792,2016-09-26,111.639999,113.389999,111.550003,112.879997,29869400,1.8087779999999998,1.738846,0.06993200000000001,270,130,2.0769,1180
1793,2016-09-27,113.0,113.18,112.339996,113.089996,24607400,1.7914759999999998,1.6599,0.131576,210,100,2.1,900
1794,2016-09-28,113.690002,114.639999,113.43,113.949997,29641100,1.823291,1.8806900000000002,-0.057399,234,116,2.0172,1092
1795,2016-09-29,113.160004,113.800003,111.800003,112.18,35887000,1.66992,1.862025,-0.192105,250,158,1.5823,1206
1796,2016-09-30,112.459999,113.370003,111.800003,113.050003,36379100,1.717063,1.6717389999999999,0.045324,143,69,2.0725,737
1797,2016-10-03,112.709999,113.050003,112.279999,112.519997,21701800,1.750299,1.9777360000000002,-0.227437,134,53,2.5283,571
1798,2016-10-04,113.059998,114.309998,112.629997,113.0,29736800,1.8122169999999997,1.7701189999999998,0.042098000000000003,212,84,2.5238,944
1799,2016-10-05,113.400002,113.660004,112.690002,113.050003,21453100,1.8173240000000002,1.7553490000000003,0.061975,213,86,2.4767,1051
1800,2016-10-06,113.699997,114.339996,113.129997,113.889999,28779300,1.7997130000000001,1.831136,-0.031423,209,88,2.375,892
1801,2016-10-07,114.309998,114.559998,113.510002,114.059998,24358400,1.7110189999999998,1.6688060000000002,0.042213,157,67,2.3433,690
1802,2016-10-10,115.019997,116.75,114.720001,116.050003,36236000,1.8599,1.555091,0.304809,301,110,2.7364,1190
1803,2016-10-11,117.699997,118.690002,116.199997,116.300003,64041000,1.8052,1.7768540000000002,0.028346,425,178,2.3876,1762
1804,2016-10-12,117.349998,117.980003,116.75,117.339996,37586800,1.7818889999999998,1.801582,-0.019693000000000002,307,158,1.943,1312
1805,2016-10-13,116.790001,117.440002,115.720001,116.980003,35192400,1.816434,1.8895650000000002,-0.07313099999999999,244,138,1.7681,1048
1806,2016-10-14,117.879997,118.16999799999999,117.129997,117.629997,35652200,1.709063,1.815714,-0.106652,192,84,2.2857,795
1807,2016-10-17,117.33000200000001,117.839996,116.779999,117.550003,23624900,1.894834,1.829881,0.064953,151,84,1.7976,691
1808,2016-10-18,118.18,118.209999,117.449997,117.470001,24553500,1.7465950000000001,1.75128,-0.004685,232,125,1.8559999999999999,958
1809,2016-10-19,117.25,117.760002,113.800003,117.120003,20034600,1.7623659999999999,1.832703,-0.070337,186,148,1.2568,1000
1810,2016-10-20,116.860001,117.379997,116.33000200000001,117.059998,24125800,1.742386,1.909561,-0.167175,176,114,1.5439,830
1811,2016-10-21,116.809998,116.910004,116.279999,116.599998,23192700,1.8894349999999998,1.936452,-0.047017,283,124,2.2823,1104
1812,2016-10-24,117.099998,117.739998,117.0,117.650002,23538700,1.8315700000000001,1.8451689999999998,-0.013599000000000002,242,118,2.0508,1123
1813,2016-10-25,117.949997,118.360001,117.309998,118.25,48129000,1.82244,1.976375,-0.153935,1209,800,1.5113,5901
1814,2016-10-26,114.309998,115.699997,113.309998,115.589996,66134200,1.7641830000000003,1.8801139999999998,-0.11593099999999999,624,352,1.7727,2765
1815,2016-10-27,115.389999,115.860001,114.099998,114.480003,34562000,1.715901,1.9390479999999999,-0.22314699999999998,283,147,1.9252,1549
1816,2016-10-28,113.870003,115.209999,113.449997,113.720001,37861700,1.832311,1.89168,-0.059369000000000005,212,125,1.696,1104
1817,2016-10-31,113.650002,114.230003,113.199997,113.540001,26419400,1.665804,1.9171049999999998,-0.251301,143,76,1.8816,689
1818,2016-11-01,113.459999,113.769997,110.529999,111.489998,43825800,1.594406,1.902481,-0.308076,286,270,1.0593,1543
1819,2016-11-02,111.400002,112.349998,111.230003,111.589996,28331700,1.641563,1.908828,-0.267266,192,128,1.5,956
1820,2016-11-03,110.980003,111.459999,109.550003,109.83000200000001,26932600,1.636452,1.984731,-0.348279,186,167,1.1138,956
1821,2016-11-04,108.529999,110.25,108.110001,108.839996,30837000,1.714865,2.067939,-0.353074,185,131,1.4122,812
1822,2016-11-07,110.08000200000001,110.510002,109.459999,110.410004,32560000,1.7135669999999998,1.82906,-0.11549300000000001,157,117,1.3419,806
1823,2016-11-08,110.309998,111.720001,109.699997,111.059998,24054500,1.783986,2.1585389999999998,-0.374553,148,89,1.6629,829
1824,2016-11-09,109.879997,111.32,108.050003,110.879997,59176400,1.7200990000000003,1.942598,-0.22249899999999997,202,127,1.5906,1020
1825,2016-11-10,111.089996,111.089996,105.83000200000001,107.790001,57134500,1.7751150000000002,1.844545,-0.06943099999999999,262,176,1.4886,1169
1826,2016-11-11,107.120003,108.870003,106.550003,108.43,34094100,1.950541,1.867745,0.08279500000000001,148,102,1.4509999999999998,716
1827,2016-11-14,107.709999,107.809998,104.08000200000001,105.709999,51175500,1.731139,1.863491,-0.132351,316,212,1.4906,1491
1828,2016-11-15,106.57,107.68,106.160004,107.110001,32264500,1.757206,1.896449,-0.139243,204,107,1.9065,856
1829,2016-11-16,106.699997,110.230003,106.599998,109.989998,58840500,1.7897740000000002,1.8621849999999998,-0.072412,265,151,1.755,1158
1830,2016-11-17,109.809998,110.349998,108.83000200000001,109.949997,27632000,1.897476,1.7748509999999997,0.122625,210,134,1.5672,932
